,@type,id,name,shortName,country,countryCode,geometry,masl,validFrom,county,countyId,municipality,municipalityId,stationHolders,externalIds,wigosId,wmoId,icaoCodes,shipCodes
1795,SensorSystem,SN25540,BAKKO I HOL,Hol,Norge,NO,"{'@type': 'Point', 'coordinates': [8.0058, 60.6792], 'nearest': False}",969.0,1949-10-22T00:00:00.000Z,VIKEN,30.0,HOL,3044.0,['E-CO ENERGI AS'],,0-578-0-25540,,,
1796,SensorSystem,SN36010,E18 HASLESTAD,E18 Haslestad,Norge,NO,"{'@type': 'Point', 'coordinates': [8.8413, 58.5738], 'nearest': False}",60.0,2011-01-01T00:00:00.000Z,AGDER,42.0,ARENDAL,4203.0,['STATENS VEGVESEN'],"['31', '929001']",0-578-0-36010,,,
1797,SensorSystem,SN299100,PORVOO EMASALO,,Finland,FI,"{'@type': 'Point', 'coordinates': [25.6255555555556, 60.2038888888889], 'nearest': False}",20.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02991'],,2991.0,,
1798,SensorSystem,SN719000,STRASBOURG-ENTZHEIM,,Frankrike,FR,"{'@type': 'Point', 'coordinates': [7.64027777777778, 48.5494444444444], 'nearest': False}",154.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-07190'],,7190.0,,
1799,SensorSystem,SN316200,ESKDALEMUIR,,Storbritannia,GB,"{'@type': 'Point', 'coordinates': [-3.20666666666667, 55.3116666666667], 'nearest': False}",236.0,2006-06-12T00:00:00.000Z,,,,,['MET OFFICE'],['0-20000-0-03162'],,3162.0,,
1800,SensorSystem,SN3200,BATERØD,Baterød,Norge,NO,"{'@type': 'Point', 'coordinates': [11.1338, 59.3072], 'nearest': False}",31.0,1896-08-01T00:00:00.000Z,VIKEN,30.0,SARPSBORG,3003.0,['SARPSBORG KOMMUNE'],,0-578-0-3200,,,
1801,SensorSystem,SN221700,ARE,Åre,Sverige,SE,"{'@type': 'Point', 'coordinates': [13.1605555555556, 63.3736111111111], 'nearest': False}",435.0,2001-04-17T00:00:00.000Z,,,ÅRE,7522321.0,['SMHI'],"['0-20000-0-02217', '133230']",,2217.0,,
1802,SensorSystem,SN91420,E8 HALSEBAKKAN NEDRE,E8 Halsebakkan nedre,Norge,NO,"{'@type': 'Point', 'coordinates': [20.4657, 69.2852], 'nearest': False}",148.0,2017-11-27T00:00:00.000Z,TROMS OG FINNMARK,54.0,STORFJORD,5425.0,['STATENS VEGVESEN'],"['1750', '3000015']",0-578-0-91420,,,
1803,SensorSystem,SN44560,SOLA,Sola,Norge,NO,"{'@type': 'Point', 'coordinates': [5.637, 58.8843], 'nearest': False}",7.0,1935-05-21T00:00:00.000Z,ROGALAND,11.0,SOLA,1124.0,"['MET.NO', 'AVINOR']","['0-20000-0-01415', '10.249.0.173', '10.249.0.64', 'ENZV']",0-20000-0-01415,1415.0,['ENZV'],
1804,SensorSystem,SN27316,REVETAL,Revetal,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2692, 59.371], 'nearest': False}",30.0,2021-09-27T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TØNSBERG,3803.0,"['TØNSBERG KOMMUNE, INGENIØRVESENET']",['10.249.1.236'],0-578-0-27316,,,
1805,SensorSystem,SN26975,SVELVIK - BOKERØYA,Bokerøya,Norge,NO,"{'@type': 'Point', 'coordinates': [10.4053, 59.591], 'nearest': False}",3.0,2015-06-01T00:00:00.000Z,VIKEN,30.0,DRAMMEN,3005.0,['DRAMMEN KOMMUNE'],,0-578-0-26975,,,
1806,SensorSystem,SN226500,HEMLING,Hemling,Sverige,SE,"{'@type': 'Point', 'coordinates': [18.5502777777778, 63.6513888888889], 'nearest': False}",182.0,2006-06-12T00:00:00.000Z,,,VÄSTERNORRLANDS LÄN,7522200.0,['SMHI'],"['0-20000-0-02265', '138390']",,2265.0,,
1807,SensorSystem,SN1038400,BERLIN-TEMPELHOF,,Tyskland,DE,"{'@type': 'Point', 'coordinates': [13.4022222222222, 52.4675], 'nearest': False}",48.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-10384', 'EDDI']",,10384.0,['EDDI'],
1808,SensorSystem,SN90400,TROMSØ - HOLT,Tromsø (Holt),Norge,NO,"{'@type': 'Point', 'coordinates': [18.9095, 69.6538], 'nearest': False}",20.0,1987-05-04T00:00:00.000Z,TROMS OG FINNMARK,54.0,TROMSØ,5401.0,['NIBIO'],"['0-20000-0-01027', '1027', '30']",0-20000-0-01027,1027.0,,
1809,SensorSystem,SN724000,TOURS,,Frankrike,FR,"{'@type': 'Point', 'coordinates': [0.7275, 47.4444444444444], 'nearest': False}",109.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-07240'],,7240.0,,
1810,SensorSystem,SN234730,JÄRVSÖ,Järsvsö,Sverige,SE,"{'@type': 'Point', 'coordinates': [16.1667, 61.7111], 'nearest': False}",140.0,1961-01-01T00:00:00.000Z,,,GÄVLEBORGS LÄN,7522100.0,['SMHI'],['116430'],,,,
1811,SensorSystem,SN226700,ORNSKOLDSVIK,Örnsköldsvik,Sverige,SE,"{'@type': 'Point', 'coordinates': [18.9797222222222, 63.4116666666667], 'nearest': False}",108.0,2008-02-01T00:00:00.000Z,,,,,['SMHI'],"['0-20000-0-02267', 'ESNO']",,2267.0,['ESNO'],
1812,SensorSystem,SN255410,ASKERSUND,Askersund,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.9, 58.88], 'nearest': False}",100.0,1963-02-01T00:00:00.000Z,,,ÖREBRO LÄN,7521800.0,['SMHI'],,,,,
1813,SensorSystem,SN85645,E10 AKKARVIKA,E10 Akkarvika,Norge,NO,"{'@type': 'Point', 'coordinates': [13.1543, 67.9627], 'nearest': False}",54.0,2014-09-11T00:00:00.000Z,NORDLAND,18.0,MOSKENES,1874.0,['STATENS VEGVESEN'],"['1829025', '284']",0-578-0-85645,,,
1814,SensorSystem,SN12291,E6 VIEN,E6 Vien,Norge,NO,"{'@type': 'Point', 'coordinates': [11.1113, 60.8048], 'nearest': False}",127.0,2011-01-01T00:00:00.000Z,INNLANDET,34.0,HAMAR,3403.0,['STATENS VEGVESEN'],"['165', '429001']",0-578-0-12291,,,
1815,SensorSystem,SN317100,LEUCHARS,,Storbritannia,GB,"{'@type': 'Point', 'coordinates': [-2.86277777777778, 56.3766666666667], 'nearest': False}",12.0,2006-06-12T00:00:00.000Z,,,,,['MET OFFICE'],['0-20000-0-03171'],,3171.0,,
1816,SensorSystem,SN40005,RV9 HEKNI,Hekni,Norge,NO,"{'@type': 'Point', 'coordinates': [7.548, 59.0283], 'nearest': False}",235.0,2014-09-12T00:00:00.000Z,AGDER,42.0,VALLE,4221.0,['STATENS VEGVESEN'],"['307', '929006']",0-578-0-40005,,,
1817,SensorSystem,SN222600,OSTERSUND FROSON,Frösön,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.5002777777778, 63.1955555555556], 'nearest': False}",375.0,2006-02-27T00:00:00.000Z,,,JÄMTLANDS LÄN,7522300.0,['SMHI'],"['0-20000-0-02226', 'ESNZ', 'ESPC']",,2226.0,"['ESNZ', 'ESPC']",
1818,SensorSystem,SN82110,VALNESFJORD,Valnesfjord,Norge,NO,"{'@type': 'Point', 'coordinates': [15.1018, 67.2763], 'nearest': False}",20.0,2014-06-11T00:00:00.000Z,NORDLAND,18.0,FAUSKE,1841.0,['NIBIO'],['144'],0-578-0-82110,,,
1819,SensorSystem,SN49910,ULVIK - HJELTNES,Hjeltnes,Norge,NO,"{'@type': 'Point', 'coordinates': [6.9325, 60.5637], 'nearest': False}",42.0,1966-06-01T00:00:00.000Z,VESTLAND,46.0,ULVIK,4620.0,['NIBIO'],['79'],0-578-0-49910,,,
1820,SensorSystem,SN856200,BEJA (8562-0),,Portugal,PT,"{'@type': 'Point', 'coordinates': [-7.86722222222222, 38.0258333333333], 'nearest': False}",246.0,2006-06-12T00:00:00.000Z,,,,,[],['0-20000-0-08562'],,8562.0,,
1821,SensorSystem,SN76969,KVITEBJØRNFELTET,Kvitebjørn ,Norge,NO,"{'@type': 'Point', 'coordinates': [2.5063, 61.079], 'nearest': False}",,2004-09-26T00:00:00.000Z,NORDSJØEN,26.0,NORDSJØEN,2600.0,['EQUINOR ASA'],['LF7A'],0-578-0-76969,,,['LF7A']
1822,SensorSystem,SN70680,MÆRE III,Mære,Norge,NO,"{'@type': 'Point', 'coordinates': [11.4255, 63.9425], 'nearest': False}",59.0,1921-11-01T00:00:00.000Z,TRØNDELAG,50.0,STEINKJER,5006.0,['NIBIO'],['5'],0-578-0-70680,,,
1823,SensorSystem,SN31850,HJARTDAL,Hjartdal,Norge,NO,"{'@type': 'Point', 'coordinates': [8.7133, 59.6033], 'nearest': False}",162.0,1960-08-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,HJARTDAL,3819.0,['SKAGERAK KRAFT'],,0-578-0-31850,,,
1824,SensorSystem,SN55930,BALESTRAND BRANNSTASJON,Balestrand Brannstasjon,Norge,NO,"{'@type': 'Point', 'coordinates': [6.5315, 61.2038], 'nearest': False}",14.0,1994-12-01T00:00:00.000Z,VESTLAND,46.0,SOGNDAL,4640.0,['BALESTRAND KOMMUNE'],,0-578-0-55930,,,
1825,SensorSystem,SN63000,FV62 EIDSØRA,FV62 Eidsøra,Norge,NO,"{'@type': 'Point', 'coordinates': [8.166, 62.7997], 'nearest': False}",37.0,2014-09-11T00:00:00.000Z,MØRE OG ROMSDAL,15.0,MOLDE,1506.0,['STATENS VEGVESEN'],"['1529014', '296']",0-578-0-63000,,,
1826,SensorSystem,SN62291,MOLDE - NØISOMHED PLU,Molde - Nøisomhed PLU ,Norge,NO,"{'@type': 'Point', 'coordinates': [7.2247, 62.7423], 'nearest': False}",14.0,1974-04-02T00:00:00.000Z,MØRE OG ROMSDAL,15.0,MOLDE,1506.0,[],,0-578-0-62291,,,
1827,SensorSystem,SN27301,RAMNES - BERG,Ramnes,Norge,NO,"{'@type': 'Point', 'coordinates': [10.2501, 59.3562], 'nearest': False}",30.0,2003-05-20T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TØNSBERG,3803.0,['MET.NO'],,0-578-0-27301,,,
1828,SensorSystem,SN291100,VAASA AIRPORT,,Finland,FI,"{'@type': 'Point', 'coordinates': [21.7547222222222, 63.0586111111111], 'nearest': False}",6.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],"['0-20000-0-02911', 'EFVA']",,2911.0,['EFVA'],
1829,SensorSystem,SN23560,BEITO,Beito,Norge,NO,"{'@type': 'Point', 'coordinates': [8.8557, 61.2433], 'nearest': False}",754.0,1895-07-01T00:00:00.000Z,INNLANDET,34.0,ØYSTRE SLIDRE,3453.0,['MET.NO'],,0-578-0-23560,,,
1830,SensorSystem,SN262300,HORBY,Hörby,Sverige,SE,"{'@type': 'Point', 'coordinates': [13.6688888888889, 55.8633333333333], 'nearest': False}",114.0,2006-06-12T00:00:00.000Z,,,,,['SMHI'],['0-20000-0-02623'],,2623.0,,
1831,SensorSystem,SN289700,KAJAANI AIRPORT,,Finland,FI,"{'@type': 'Point', 'coordinates': [27.6733333333333, 64.2827777777778], 'nearest': False}",147.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],"['0-20000-0-02897', 'EFKI']",,2897.0,['EFKI'],
1832,SensorSystem,SN77032,TRANSOCEAN ENABLER,Enabler,Norge,NO,,,2017-03-03T00:00:00.000Z,KONTINENTALSOKKELEN,23.0,KONTINENTALSOKKELEN,2300.0,['SONGA OFFSHORE MANAGEMENT '],['LEWU'],0-578-0-77032,,,['LEWU']
1833,SensorSystem,SN71550,ØRLAND III,Ørland,Norge,NO,"{'@type': 'Point', 'coordinates': [9.6105, 63.7045], 'nearest': False}",10.0,1954-07-01T00:00:00.000Z,TRØNDELAG,50.0,ØRLAND,5057.0,['MET.NO'],"['0-20000-0-01241', '10.249.0.56', 'ENOL']",0-20000-0-01241,1241.0,['ENOL'],
1834,SensorSystem,SN51597,RV13 SVELGANE,Svelgane,Norge,NO,"{'@type': 'Point', 'coordinates': [6.5332, 60.6147], 'nearest': False}",237.0,2015-11-05T00:00:00.000Z,VESTLAND,46.0,VOSS,4621.0,['STATENS VEGVESEN'],"['1229057', '259']",0-578-0-51597,,,
1835,SensorSystem,SN82020,E6 TUSSVIKA,E6 Tussvika,Norge,NO,"{'@type': 'Point', 'coordinates': [15.4125, 67.223], 'nearest': False}",90.0,2012-01-01T00:00:00.000Z,NORDLAND,18.0,FAUSKE,1841.0,['STATENS VEGVESEN'],"['1800597', '226']",0-578-0-82020,,,
1836,SensorSystem,SN36560,NELAUG,Nelaug,Norge,NO,"{'@type': 'Point', 'coordinates': [8.63, 58.6582], 'nearest': False}",142.0,1966-07-01T00:00:00.000Z,AGDER,42.0,ÅMLI,4217.0,['MET.NO'],['0-20000-0-01459'],0-20000-0-01459,1459.0,,
1837,SensorSystem,SN97470,RV92 SUOSSJAVRI,Šuoššjávri,Norge,NO,"{'@type': 'Point', 'coordinates': [24.2018, 69.3772], 'nearest': False}",324.0,2015-11-04T00:00:00.000Z,TROMS OG FINNMARK,54.0,KARASJOK,5437.0,['STATENS VEGVESEN'],"['1575', '2000039']",0-578-0-97470,,,
1838,SensorSystem,SN49955,FV572 EDDEGJELET,FV572 Eddegjelet,Norge,NO,"{'@type': 'Point', 'coordinates': [6.9147, 60.5157], 'nearest': False}",9.0,2014-12-01T00:00:00.000Z,VESTLAND,46.0,ULVIK,4620.0,['STATENS VEGVESEN'],"['1229027', '320']",0-578-0-49955,,,
1839,SensorSystem,SN221900,GADDEDE A,Gäddede,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.2208333333333, 64.5044444444444], 'nearest': False}",553.0,2008-02-01T00:00:00.000Z,,,STRÖMSUND,7522313.0,['SMHI'],"['0-20000-0-02219', '144310']",,2219.0,,
1840,SensorSystem,SN213000,ROPARUDDEN,Roparudden,Sverige,SE,"{'@type': 'Point', 'coordinates': [16.4172222222222, 66.4861111111111], 'nearest': False}",481.0,1997-02-14T00:00:00.000Z,,,ARJEPLOG,7522506.0,['SMHI'],"['0-20000-0-02130', '166940']",,2130.0,,
1841,SensorSystem,SN11125,E6 ANDELVA,E6 Andelva,Norge,NO,"{'@type': 'Point', 'coordinates': [11.1358, 60.2852], 'nearest': False}",180.0,2013-10-07T00:00:00.000Z,VIKEN,30.0,EIDSVOLL,3035.0,['STATENS VEGVESEN'],"['229004', '277']",0-578-0-11125,,,
1842,SensorSystem,SN49865,RV7 SKULEVIKA,Skulevika,Norge,NO,"{'@type': 'Point', 'coordinates': [7.6148, 60.3993], 'nearest': False}",1180.0,2015-11-03T00:00:00.000Z,VESTLAND,46.0,EIDFJORD,4619.0,['STATENS VEGVESEN'],"['1229021', '1568']",0-578-0-49865,,,
1843,SensorSystem,SN59860,E39 FLÅSKJÆR,E39 Flåskjær,Norge,NO,"{'@type': 'Point', 'coordinates': [5.9918, 62.27], 'nearest': False}",20.0,2012-01-01T00:00:00.000Z,MØRE OG ROMSDAL,15.0,ØRSTA,1520.0,['STATENS VEGVESEN'],"['10', '1529004']",0-578-0-59860,,,
1844,SensorSystem,SN78360,SELJELIA,Seljelia,Norge,NO,"{'@type': 'Point', 'coordinates': [13.5867, 66.1317], 'nearest': False}",126.0,2011-10-14T00:00:00.000Z,NORDLAND,18.0,VEFSN,1824.0,['BANE NOR'],"['0-20000-0-01135', '10.249.0.80']",0-20000-0-01135,1135.0,,
1845,SensorSystem,SN42930,SIRDAL − SMØLEHEIKNUDEN,Smøleheiknuden,Norge,NO,"{'@type': 'Point', 'coordinates': [6.8112, 58.9112], 'nearest': False}",920.0,2021-09-30T00:00:00.000Z,AGDER,42.0,SIRDAL,4228.0,['MET.NO'],,0-578-0-42930,,,
1846,SensorSystem,SN76933,ORMEN LANGE,Ormen Lange,Norge,NO,"{'@type': 'Point', 'coordinates': [5.015, 63.49], 'nearest': False}",0.0,2007-09-12T00:00:00.000Z,NORSKEHAVET,24.0,NORSKEHAVET,2400.0,"['ORMEN LANGE DRIFT NYHAMNA', 'NORSKE SHELL']","['1302', '3ERR2', '6301001', 'BUOY1', 'LIPI']",0-578-0-76933,,,"['3ERR2', 'BUOY1', 'LIPI']"
1847,SensorSystem,SN16400,DOVRE-LANNEM,Lannem ,Norge,NO,"{'@type': 'Point', 'coordinates': [9.2143, 62.0172], 'nearest': False}",560.0,2014-11-11T00:00:00.000Z,INNLANDET,34.0,DOVRE,3431.0,['BANE NOR'],['10.249.0.49'],0-578-0-16400,,,
1848,SensorSystem,SN245200,KILSBERGEN-SUTTARBODA,Kilsbergen,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.8986111111111, 59.2994444444444], 'nearest': False}",219.0,2006-06-12T00:00:00.000Z,,,ÖREBRO LÄN,7521800.0,['SMHI'],"['0-20000-0-02452', '94190']",,2452.0,,
1849,SensorSystem,SN31500,FRØYSTUL,Frøystul,Norge,NO,"{'@type': 'Point', 'coordinates': [8.3477, 59.8247], 'nearest': False}",875.0,1931-01-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,TINN,3818.0,['HYDRO ENERGY AS'],,0-578-0-31500,,,
1850,SensorSystem,SN34900,POSTMYR I DRANGEDAL,Drangedal,Norge,NO,"{'@type': 'Point', 'coordinates': [8.7687, 59.2647], 'nearest': False}",464.0,1895-08-01T00:00:00.000Z,VESTFOLD OG TELEMARK,38.0,DRANGEDAL,3815.0,['MET.NO'],,0-578-0-34900,,,
1851,SensorSystem,SN91010,FV91 BREIVIKEIDET,FV91 Breivikeidet,Norge,NO,"{'@type': 'Point', 'coordinates': [19.5678, 69.656], 'nearest': False}",20.0,2019-02-21T00:00:00.000Z,TROMS OG FINNMARK,54.0,TROMSØ,5401.0,['STATENS VEGVESEN'],"['1802', '3000017']",0-578-0-91010,,,
1852,SensorSystem,SN228270,MALKÄLEN D,Malkälen D,Sverige,SE,"{'@type': 'Point', 'coordinates': [19.6903, 64.3918], 'nearest': False}",235.0,1989-06-01T00:00:00.000Z,,,VÄSTERBOTTENS LÄN,7522400.0,['SMHI'],['149230'],,,,
1853,SensorSystem,SN77005,FF HELMER HANSSEN,FF HelmerHanssen,Norge,NO,,,1993-06-01T00:00:00.000Z,,28.0,SKIP,2800.0,"['UNIVERSITETET I TROMSØ', 'TROMS OFFSHORE MENAGEMENT', 'Private owner']",['LAHV'],0-578-0-77005,,,['LAHV']
1854,SensorSystem,SN221990,HÅKAFOT D,Håkafot D,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.3913, 64.3914], 'nearest': False}",310.0,2004-11-01T00:00:00.000Z,,,STRÖMSUND,7522313.0,['SMHI'],['144230'],,,,
1855,SensorSystem,SN20931,STATSRAAD LEHMKUHL,Statsraad Lehmkuhl,Norge,NO,,0.0,1952-05-19T00:00:00.000Z,,28.0,SKIP,2800.0,"['STIFTELSEN STATSRAAD LEMKUHL', 'NIVA']",['LDRG'],0-578-0-20931,,,['LDRG']
1856,SensorSystem,SN44563,FV509 SUNDEKROSSEN,FV509 Sundekrossen,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6147, 58.9622], 'nearest': False}",20.0,2013-06-11T00:00:00.000Z,ROGALAND,11.0,STAVANGER,1103.0,['STATENS VEGVESEN'],"['1129016', '1141']",0-578-0-44563,,,
1857,SensorSystem,SN9160,FOLLDAL - FREDHEIM,Folldal ,Norge,NO,"{'@type': 'Point', 'coordinates': [9.9947, 62.1282], 'nearest': False}",694.0,2011-02-11T00:00:00.000Z,INNLANDET,34.0,FOLLDAL,3429.0,['MET.NO'],"['0-20000-0-01250', '212.169.107.105']",0-20000-0-01250,1250.0,,
1858,SensorSystem,SN11340,RV4 LYGNA,RV4 Lygna,Norge,NO,"{'@type': 'Point', 'coordinates': [10.643, 60.4548], 'nearest': False}",620.0,2011-01-01T00:00:00.000Z,INNLANDET,34.0,GRAN,3446.0,['STATENS VEGVESEN'],"['206', '529008']",0-578-0-11340,,,
1859,SensorSystem,SN44545,FV510 REGE,FV510 Rege,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6468, 58.858], 'nearest': False}",30.0,2013-06-11T00:00:00.000Z,ROGALAND,11.0,SOLA,1124.0,['STATENS VEGVESEN'],"['1129017', '1138']",0-578-0-44545,,,
1860,SensorSystem,SN71200,MOSVIK - TRØAHAUGEN,Mosvik,Norge,NO,"{'@type': 'Point', 'coordinates': [10.998, 63.8128], 'nearest': False}",39.0,1991-06-01T00:00:00.000Z,TRØNDELAG,50.0,INDERØY,5053.0,['MET.NO'],,0-578-0-71200,,,
1861,SensorSystem,SN35860,LYNGØR FYR,Lyngør fyr,Norge,NO,"{'@type': 'Point', 'coordinates': [9.1479, 58.6361], 'nearest': False}",4.0,1920-07-01T00:00:00.000Z,AGDER,42.0,TVEDESTRAND,4213.0,['MET.NO'],"['0-20000-0-01467', '10.249.0.216']",0-20000-0-01467,1467.0,,
1862,SensorSystem,SN57940,ÅLFOTEN II,Ålfoten,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6674, 61.83195], 'nearest': False}",24.0,1943-09-01T00:00:00.000Z,VESTLAND,46.0,BREMANGER,4648.0,['MET.NO'],,0-578-0-57940,,,
1863,SensorSystem,SN52458,FV217 STEINRUSTEN,FV217 Steinrusten,Norge,NO,"{'@type': 'Point', 'coordinates': [5.2067, 60.4472], 'nearest': False}",78.0,2014-12-01T00:00:00.000Z,VESTLAND,46.0,ASKØY,4627.0,['STATENS VEGVESEN'],"['1229032', '332']",0-578-0-52458,,,
1864,SensorSystem,SN241010,DALA-JÄRNA D,Dala-Järna D,Sverige,SE,"{'@type': 'Point', 'coordinates': [14.366, 60.56], 'nearest': False}",235.0,1973-10-01T00:00:00.000Z,,,DALARNAS LÄN,7522000.0,['SMHI'],['104320'],,,,
1865,SensorSystem,SN299300,HAMMARLAND MARKET,,Finland,FI,"{'@type': 'Point', 'coordinates': [19.1313888888889, 60.3011111111111], 'nearest': False}",3.0,2006-06-12T00:00:00.000Z,,,,,['FMI (FINLANDS METEOROLOGISKE INSTITUTT)'],['0-20000-0-02993'],,2993.0,,
1866,SensorSystem,SN94500,FRUHOLMEN FYR,Fruholmen fyr,Norge,NO,"{'@type': 'Point', 'coordinates': [23.9817, 71.0937], 'nearest': False}",13.0,1867-09-01T00:00:00.000Z,TROMS OG FINNMARK,54.0,MÅSØY,5434.0,['MET.NO'],"['0-20000-0-01055', '10.249.0.171']",0-20000-0-01055,1055.0,,
1867,SensorSystem,SN59815,FV5876 RUNDEBRUA,FV5876 Rundebrua,Norge,NO,"{'@type': 'Point', 'coordinates': [5.6275, 62.3792], 'nearest': False}",20.0,2020-09-16T00:00:00.000Z,MØRE OG ROMSDAL,15.0,HERØY,1515.0,['STATENS VEGVESEN'],"['1823', '3000047']",0-578-0-59815,,,
1868,SensorSystem,SN1675400,HERAKLEION (AIRPORT),,Hellas,GR,"{'@type': 'Point', 'coordinates': [25.1819444444444, 35.3352777777778], 'nearest': False}",35.0,2006-06-12T00:00:00.000Z,,,,,[],"['0-20000-0-16754', 'LGIR']",,16754.0,['LGIR'],
1869,SensorSystem,SN44760,IMS,Ims,Norge,NO,"{'@type': 'Point', 'coordinates': [5.9672, 58.9055], 'nearest': False}",2.0,1980-06-01T00:00:00.000Z,ROGALAND,11.0,SANDNES,1108.0,['NINA FORSKNINGSSTASJON IMS'],,0-578-0-44760,,,
1870,SensorSystem,SN76960,GRANEFELTET,Grane ,Norge,NO,"{'@type': 'Point', 'coordinates': [2.4873, 59.1652], 'nearest': False}",,2014-01-01T00:00:00.000Z,NORDSJØEN,26.0,NORDSJØEN,2600.0,['EQUINOR ASA'],['LF6W'],0-578-0-76960,,,['LF6W']
1871,SensorSystem,SN6020,FLISA II,Flisa,Norge,NO,"{'@type': 'Point', 'coordinates': [12.0125, 60.6142], 'nearest': False}",185.0,2003-11-17T00:00:00.000Z,INNLANDET,34.0,ÅSNES,3418.0,['MET.NO'],"['0-20000-0-01392', '10.249.1.156']",0-20000-0-01392,1392.0,,
1872,SensorSystem,SN65530,FV714 HITRA,FV714 Hitra,Norge,NO,"{'@type': 'Point', 'coordinates': [9.0533, 63.554], 'nearest': False}",74.0,2014-09-11T00:00:00.000Z,TRØNDELAG,50.0,HITRA,5056.0,['STATENS VEGVESEN'],"['1629023', '301']",0-578-0-65530,,,
1873,SensorSystem,SN250000,NORDKOSTER,Nordkoster,Sverige,SE,"{'@type': 'Point', 'coordinates': [11.0038888888889, 58.8919444444444], 'nearest': False}",33.0,2006-06-12T00:00:00.000Z,,,STRÖMSTAD,7521486.0,['SMHI'],"['0-20000-0-02500', '81525', '81540']",,2500.0,,
1874,SensorSystem,SN258900,GOTSKA SANDON,Gotska Sandön,Sverige,SE,"{'@type': 'Point', 'coordinates': [19.1977777777778, 58.3944444444444], 'nearest': False}",16.0,2006-06-12T00:00:00.000Z,,,,,['SMHI'],['0-20000-0-02589'],,2589.0,,
1875,SensorSystem,SN58810,RV651 STIGEDALEN,RV651 Stigedalen,Norge,NO,"{'@type': 'Point', 'coordinates': [6.1377, 61.9405], 'nearest': False}",283.0,2020-09-16T00:00:00.000Z,VESTLAND,46.0,STAD,4649.0,['STATENS VEGVESEN'],"['1828', '3000312']",0-578-0-58810,,,
1876,SensorSystem,SN91728,FV347 ARNØYA,FV347 Arnøya,Norge,NO,"{'@type': 'Point', 'coordinates': [20.5647, 70.0662], 'nearest': False}",30.0,2013-12-18T00:00:00.000Z,TROMS OG FINNMARK,54.0,SKJERVØY,5427.0,['STATENS VEGVESEN'],"['1901001', '233']",0-578-0-91728,,,
1877,SensorSystem,SN69280,E14 MEÅDAL,E14 Meådal,Norge,NO,"{'@type': 'Point', 'coordinates': [11.4957, 63.4652], 'nearest': False}",90.0,2013-10-10T00:00:00.000Z,TRØNDELAG,50.0,STJØRDAL,5035.0,['STATENS VEGVESEN'],"['1729007', '238']",0-578-0-69280,,,
1878,SensorSystem,SN57850,DAVIKNES,Daviknes,Norge,NO,"{'@type': 'Point', 'coordinates': [5.5333, 61.8986], 'nearest': False}",78.0,1990-07-01T00:00:00.000Z,VESTLAND,46.0,BREMANGER,4648.0,['MET.NO'],,0-578-0-57850,,,
1879,SensorSystem,SN60030,SYKKYLVEN - STRAUMGJERDET,Straumgjerdet ,Norge,NO,"{'@type': 'Point', 'coordinates': [6.5912, 62.337], 'nearest': False}",2.0,2019-10-24T00:00:00.000Z,MØRE OG ROMSDAL,15.0,SYKKYLVEN,1528.0,['SYKKYLVEN KOMMUNE'],['518101042'],0-578-0-60030,,,
1880,SensorSystem,SN71900,BESSAKER,Bessaker,Norge,NO,"{'@type': 'Point', 'coordinates': [10.3257, 64.2448], 'nearest': False}",12.0,1895-07-01T00:00:00.000Z,TRØNDELAG,50.0,ÅFJORD,5058.0,['MET.NO'],,0-578-0-71900,,,
1881,SensorSystem,SN25040,RV52 EIKREDAMMEN,Eikredammen,Norge,NO,"{'@type': 'Point', 'coordinates': [8.7443, 60.786], 'nearest': False}",570.0,2015-11-04T00:00:00.000Z,VIKEN,30.0,HEMSEDAL,3042.0,['STATENS VEGVESEN'],"['1578', '629023']",0-578-0-25040,,,
1882,SensorSystem,SN218410,MARKUSVINSA,Markusvinsa,Sverige,SE,"{'@type': 'Point', 'coordinates': [22.9001, 66.7265], 'nearest': False}",164.0,1998-11-01T00:00:00.000Z,,,NORRBOTTENS LÄN,7522500.0,['SMHI'],['172920'],,,,
